No.	FileHandle	SoluteName	Formula	Subset	Charge	Level1	Level2	Level3	Solvent	DeltaGsolv	type	eps	n	alpha	beta	gamma	phi**2	psi**2	beta**2	H	C	HC	CC	CC2	N	HN	HN2	CN	NC	NC2	NC3	O	HO	HO2	OC	CO2	ON	OO	F	Cl	Br	I	FC	ClC	BrC	IC	Si	OSi	P	HP	OP	S	HS	OS	SP	SS	TotalArea
1029	0220tri	trimethylphosphate	H9C3O4P1	[g]	0	11	1	0	heptane	-5.59	abs	1.9113	1.3878	0	0	28.28	0	0	0	106.348	32.312	71.742	0	0	0	0	0	0	0	0	0	54.564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.634	0	38.683	0	0	0	0	0	195.858
1030	0221tri	triethylphosphate	H15C6O4P1	[g]	0	11	1	0	heptane	-6.67	abs	1.9113	1.3878	0	0	28.28	0	0	0	179.39	41.555	120.898	25.825	0	0	0	0	0	0	0	0	49.428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.609	0	35.105	0	0	0	0	0	272.981
1031	0222tri	tripropylphosphate	H21C9O4P1	[g]	0	11	1	0	heptane	-7.5	abs	1.9113	1.3878	0	0	28.28	0	0	0	245.965	48.767	165.666	37.164	0	0	0	0	0	0	0	0	49.186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.659	0	34.939	0	0	0	0	0	346.577
1032	0239oct	2-octanone	H16C8O1	[g]	0	2	4	2	heptane	-5.68	abs	1.9113	1.3878	0	0	28.28	0	0	0	183.685	39.585	123.626	37.258	0	0	0	0	0	0	0	0	22.42	0	0	14.391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.69
1033	0245thi	thiophene	H4C4S1	[g]	0	10	4	0	heptane	-4.09	abs	1.9113	1.3878	0	0	28.28	0	0	0	51.513	47.85	34.925	48.139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.541	0	0	0	0	129.904
1034	0414dcl	"2,2'-dichlorobiphenyl"	H8C12CL2	[g]	0	6	3	0	heptane	-9.22	abs	1.9113	1.3878	0	0	28.28	0	0	0	99.338	97.964	67.239	134.462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.917	0	0	0	43.292	0	0	0	0	0	0	0	0	0	0	0	0	265.218
1035	0519dim	"N,N-dimethylacetamide"	H9C4N1O1	[g]	0	4	1	1	heptane	-4.8	abs	1.9113	1.3878	0	0	28.28	0	0	0	100.209	35.161	67.541	10.114	0	2.684	0	0	11.512	30.729	1.316	0	21.985	0	0	13.778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.038
1036	n008	benzamide	H7C7N1O1	[g]	0	4	1	1	heptane	-7.26	abs	1.9113	1.3878	0	0	28.28	0	0	0	83.708	65.935	40.019	86.14	0	9.751	17.232	0	3.729	12.851	4.792	0	22.99	0	0	14.563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.384
1037	n009	2-methylaniline	H9C7N1	[g]	0	3	2	0	heptane	-6.28	abs	1.9113	1.3878	0	0	28.28	0	0	0	105.734	62.748	56.082	81.678	0	10.228	15.888	0	2.939	12.837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.71
1038	n010	3-methylaniline	H9C7N1	[g]	0	3	2	0	heptane	-6.35	abs	1.9113	1.3878	0	0	28.28	0	0	0	109.552	62.281	56.603	80.375	0	10.964	18.027	0	2.952	13.834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.797
1039	n011	4-methylaniline	H9C7N1	[g]	0	3	2	0	heptane	-6.15	abs	1.9113	1.3878	0	0	28.28	0	0	0	109.535	62.375	56.555	80.397	0	11.032	18.05	0	2.943	13.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.942
1040	n186	N-methyl-2-pyrrolidinone	H9C5N1O1	[g]	0	4	1	3	heptane	-5.8	abs	1.9113	1.3878	0	0	28.28	0	0	0	110.24	33.007	74.269	20.419	0	2.744	0	0	9.852	30.368	1.35	0	23.673	0	0	15.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.664
1041	n200	5-fluorouracil	H3C4N2O2F1	[g]	0	9	3	0	heptane	-11.28	abs	1.9113	1.3878	0	0	28.28	0	0	0	38.98	37.145	8.622	23.346	0	10.549	18.378	0	26.433	36.058	7.691	0	50.245	0	0	32.335	0	0	0	23.808	0	0	0	16.468	0	0	0	0	0	0	0	0	0	0	0	0	0	160.727
1042	n203	5-bromouracil	H3C4N2O2BR1	[g]	0	9	3	0	heptane	-12.73	abs	1.9113	1.3878	0	0	28.28	0	0	0	38.387	35.071	8.263	20.871	0	10.529	18.328	0	26.227	35.96	7.676	0	49.124	0	0	31.644	0	0	0	0	0	43.783	0	0	0	29.056	0	0	0	0	0	0	0	0	0	0	0	176.894
1043	test4001	iodobenzene	H5C6I1	[g]	0	15	0	0	heptane	-6.27	abs	1.9113	1.3878	0	0	28.28	0	0	0	62.452	58.755	42.279	78.867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.406	0	0	0	36.128	0	0	0	0	0	0	0	0	0	0	173.613
1044	0035ben	benzene	H6C6	[g]	0	2	1	6	heptanol	-3.73	abs	11.321	1.4249	0.37	0.48	38.5	0	0	0.2304	77.548	65.297	52.481	87.613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.845
1045	0036tol	toluene	H8C7	[g]	0	2	1	6	heptanol	-4.33	abs	11.321	1.4249	0.37	0.48	38.5	0	0	0.2304	98.561	67.889	66.586	87.814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.45
1046	0037eth	ethylbenzene	H10C8	[g]	0	2	1	6	heptanol	-4.58	abs	11.321	1.4249	0.37	0.48	38.5	0	0	0.2304	121.589	68.862	82.09	87.919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.451
1047	0053phe	phenol	H6C6O1	[g]	0	2	2	2	heptanol	-8.69	abs	11.321	1.4249	0.37	0.48	38.5	0	0	0.2304	74.866	60.488	42.537	81.184	0	0	0	0	0	0	0	0	18.392	8.575	0	4.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.746
1048	0055ocr	o-cresol	H8C7O1	[g]	0	2	2	2	heptanol	-8.78	abs	11.321	1.4249	0.37	0.48	38.5	0	0	0.2304	96.156	63.514	56.868	82.409	0	0	0	0	0	0	0	0	15.657	8.542	0	3.438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.327
1049	0057pcr	p-cresol	H8C7O1	[g]	0	2	2	2	heptanol	-9.16	abs	11.321	1.4249	0.37	0.48	38.5	0	0	0.2304	96.461	62.796	57.007	81.107	0	0	0	0	0	0	0	0	18.429	8.595	0	4.172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.686
1050	0058hep	1-heptanol	H16C7O1	[g]	0	2	2	1	heptanol	-7.84	abs	11.321	1.4249	0.37	0.48	38.5	0	0	0.2304	184.583	28.065	115.633	26.186	0	0	0	0	0	0	0	0	19.012	9.061	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.66
1051	0086eth	aceticacid	H4C2O2	[g]	0	2	5	0	heptanol	-6.7	abs	11.321	1.4249	0.37	0.48	38.5	0	0	0.2304	50.326	18.311	25.273	11.467	0	0	0	0	0	0	0	0	43.233	9.17	0	21.68	8.338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.87
1052	0103eth	ethylamine	H7C2N1	[g]	0	3	1	0	heptanol	-4.15	abs	11.321	1.4249	0.37	0.48	38.5	0	0	0.2304	89.43	14.194	42.357	8.715	0	11.88	18.548	0	2.003	38.556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.505
1053	0106pro	propylamine	H9C3N1	[g]	0	3	1	0	heptanol	-4.8	abs	11.321	1.4249	0.37	0.48	38.5	0	0	0.2304	111.065	16.847	56.953	12.735	0	11.893	18.496	0	1.615	38.555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.805
1054	0110but	butylamine	H11C4N1	[g]	0	3	1	0	heptanol	-5.4	abs	11.321	1.4249	0.37	0.48	38.5	0	0	0.2304	132.847	19.503	71.584	15.978	0	11.893	18.504	0	1.624	38.554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.243
1055	0215pbr	p-bromophenol	H5C6O1BR1	[g]	0	9	1	0	heptanol	-10.49	abs	11.321	1.4249	0.37	0.48	38.5	0	0	0.2304	60.239	54.176	32.606	72.755	0	0	0	0	0	0	0	0	18.359	8.617	0	4.5	0	0	0	0	0	44.638	0	0	0	29.165	0	0	0	0	0	0	0	0	0	0	0	177.412
1056	0001met	methane	H4C1	[g]	0	2	1	1	hexadecane	0.45	abs	2.0402	1.4345	0	0	38.93	0	0	0	51.962	18.185	35.074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.146
1057	0002eth	ethane	H6C2	[g]	0	2	1	1	hexadecane	-0.67	abs	2.0402	1.4345	0	0	38.93	0	0	0	77.127	20.282	51.988	12.452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.41
1058	0003pro	n-propane	H8C3	[g]	0	2	1	1	hexadecane	-1.43	abs	2.0402	1.4345	0	0	38.93	0	0	0	99.322	22.641	66.901	16.684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.963
1059	0004nbu	n-butane	H10C4	[g]	0	2	1	1	hexadecane	-2.2	abs	2.0402	1.4345	0	0	38.93	0	0	0	121.047	25.309	81.503	19.955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.356
1060	0005npe	n-pentane	H12C5	[g]	0	2	1	1	hexadecane	-2.95	abs	2.0402	1.4345	0	0	38.93	0	0	0	142.678	28.033	96.048	23.286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.711
1061	0006nhe	n-hexane	H14C6	[g]	0	2	1	1	hexadecane	-3.64	abs	2.0402	1.4345	0	0	38.93	0	0	0	164.387	30.708	110.642	26.579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195.095
1062	0007nhe	n-heptane	H16C7	[g]	0	2	1	1	hexadecane	-4.33	abs	2.0402	1.4345	0	0	38.93	0	0	0	186.066	33.38	125.206	29.873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219.446
1063	0008noc	n-octane	H18C8	[g]	0	2	1	1	hexadecane	-5.02	abs	2.0402	1.4345	0	0	38.93	0	0	0	207.769	36.077	139.807	33.185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.846
1064	0009nhe	n-hexadecane	H34C16	[g]	0	2	1	1	hexadecane	-10.52	abs	2.0402	1.4345	0	0	38.93	0	0	0	381.223	57.554	256.394	59.582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438.777
1065	0010met	2-methylpropane	H10C4	[g]	0	2	1	2	hexadecane	-1.92	abs	2.0402	1.4345	0	0	38.93	0	0	0	118.32	25.092	79.672	16.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143.412
1066	0011dim	"2,2-dimethylpropane"	H12C5	[g]	0	2	1	2	hexadecane	-2.48	abs	2.0402	1.4345	0	0	38.93	0	0	0	134.107	27.467	90.299	16.806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.575
1067	0012met	2-methylpentane	H14C6	[g]	0	2	1	2	hexadecane	-3.48	abs	2.0402	1.4345	0	0	38.93	0	0	0	156.27	30.4	105.207	23.216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.67
1068	0013dim	"2,4-dimethylpentane"	H16C7	[g]	0	2	1	2	hexadecane	-3.87	abs	2.0402	1.4345	0	0	38.93	0	0	0	172.054	33.033	115.807	22.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.086
1069	0014tri	"2,2,4-trimethylpentane"	H18C8	[g]	0	2	1	2	hexadecane	-4.24	abs	2.0402	1.4345	0	0	38.93	0	0	0	182.802	35.275	123.065	23.077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218.077
1070	0016cyc	cyclopropane	H6C3	[g]	0	2	1	3	hexadecane	-1.78	abs	2.0402	1.4345	0	0	38.93	0	0	0	77.38	31.424	52.425	39.355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.805
1071	0017cyc	cyclopentane	H10C5	[g]	0	2	1	3	hexadecane	-3.38	abs	2.0402	1.4345	0	0	38.93	0	0	0	124.527	24.945	83.907	30.304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.472
1072	0018cyc	cyclohexane	H12C6	[g]	0	2	1	3	hexadecane	-4.04	abs	2.0402	1.4345	0	0	38.93	0	0	0	143.245	23.821	96.383	29.172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.066
1073	0019met	methylcyclohexane	H14C7	[g]	0	2	1	3	hexadecane	-4.43	abs	2.0402	1.4345	0	0	38.93	0	0	0	161.589	26.737	108.713	28.353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188.326
1074	0021eth	ethene	H4C2	[g]	0	2	1	4	hexadecane	-0.39	abs	2.0402	1.4345	0	0	38.93	0	0	0	51.723	35.694	34.995	24.739	0.772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.417
1075	0022pro	propene	H6C3	[g]	0	2	1	4	hexadecane	-1.29	abs	2.0402	1.4345	0	0	38.93	0	0	0	74.931	37.922	50.57	32.046	0.352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.853
1076	0023str	"s-trans-1,3-butadiene"	H6C4	[g]	0	2	1	4	hexadecane	-2.1	abs	2.0402	1.4345	0	0	38.93	0	0	0	73.253	55.199	49.539	51.27	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.452
1077	0025buta	1-butene	H8C4	[g]	0	2	1	4	hexadecane	-2.03	abs	2.0402	1.4345	0	0	38.93	0	0	0	95.675	39.03	64.522	35.047	0.256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.705
1078	0027pen	1-pentene	H10C5	[g]	0	2	1	4	hexadecane	-2.79	abs	2.0402	1.4345	0	0	38.93	0	0	0	117.087	41.852	78.913	37.98	0.234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.939
1079	0029hex	1-hexene	H12C6	[g]	0	2	1	4	hexadecane	-3.51	abs	2.0402	1.4345	0	0	38.93	0	0	0	141.892	44.947	95.596	41.148	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.839
1080	0030eth	ethyne	H2C2	[g]	0	2	1	5	hexadecane	-0.2	abs	2.0402	1.4345	0	0	38.93	0	0	0	25.365	52.735	17.324	38.411	32.711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.1
1081	0031pro	propyne	H4C3	[g]	0	2	1	5	hexadecane	-1.4	abs	2.0402	1.4345	0	0	38.93	0	0	0	51.026	53.718	34.515	49.165	26.656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.744
1082	0032but	1-butyne	H6C4	[g]	0	2	1	5	hexadecane	-2.07	abs	2.0402	1.4345	0	0	38.93	0	0	0	75.419	55.046	50.949	50.913	25.257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.466
1083	0033pen	1-pentyne	H8C5	[g]	0	2	1	5	hexadecane	-2.74	abs	2.0402	1.4345	0	0	38.93	0	0	0	96.897	55.931	65.386	52.07	23.814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.828
1084	0034hex	1-hexyne	H10C6	[g]	0	2	1	5	hexadecane	-3.42	abs	2.0402	1.4345	0	0	38.93	0	0	0	118.988	60.17	80.228	57.317	25.217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.158
1085	0035ben	benzene	H6C6	[g]	0	2	1	6	hexadecane	-3.8	abs	2.0402	1.4345	0	0	38.93	0	0	0	77.548	65.297	52.481	87.613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.845
1086	0036tol	toluene	H8C7	[g]	0	2	1	6	hexadecane	-4.54	abs	2.0402	1.4345	0	0	38.93	0	0	0	98.561	67.889	66.586	87.814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.45
1087	0037eth	ethylbenzene	H10C8	[g]	0	2	1	6	hexadecane	-5.15	abs	2.0402	1.4345	0	0	38.93	0	0	0	121.589	68.862	82.09	87.919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.451
1088	0038oxy	o-xylene	H10C8	[g]	0	2	1	6	hexadecane	-5.37	abs	2.0402	1.4345	0	0	38.93	0	0	0	114.595	70.264	77.341	88.953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.859
1089	0039mxy	m-xylene	H10C8	[g]	0	2	1	6	hexadecane	-5.24	abs	2.0402	1.4345	0	0	38.93	0	0	0	119.554	70.474	80.676	88.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.028
1090	0040pxy	p-xylene	H10C8	[g]	0	2	1	6	hexadecane	-5.24	abs	2.0402	1.4345	0	0	38.93	0	0	0	119.822	70.392	80.854	87.894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.215
1091	0041nap	naphthalene	H8C10	[g]	0	2	1	6	hexadecane	-7.29	abs	2.0402	1.4345	0	0	38.93	0	0	0	98.761	96.028	66.823	135.831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.789
1092	0042ant	anthracene	H10C14	[g]	0	2	1	6	hexadecane	-10.32	abs	2.0402	1.4345	0	0	38.93	0	0	0	119.955	126.748	81.154	183.971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.703
1093	0043chr	chrysene	H12C18	[g]	0	2	1	6	hexadecane	-14.1	abs	2.0402	1.4345	0	0	38.93	0	0	0	133.005	157.797	90.03	232.927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290.802
1094	0044met	methanol	H4C1O1	[g]	0	2	2	1	hexadecane	-1.32	abs	2.0402	1.4345	0	0	38.93	0	0	0	52.775	11.719	26.292	0	0	0	0	0	0	0	0	0	19.815	9.816	0	0.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.309
1095	0045eth	ethanol	H6C2O1	[g]	0	2	2	1	hexadecane	-2.03	abs	2.0402	1.4345	0	0	38.93	0	0	0	77.419	14.671	42.861	9.102	0	0	0	0	0	0	0	0	18.095	9.835	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.185
1096	0046eth	"1,2-ethanediol"	H6C2O2	[g]	0	2	2	1	hexadecane	-2.81	abs	2.0402	1.4345	0	0	38.93	0	0	0	73.853	10.474	33.926	6.484	0	0	0	0	0	0	0	0	35.734	16.718	0	0.228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.061
1097	0047pro	1-propanol	H8C3O1	[g]	0	2	2	1	hexadecane	-2.77	abs	2.0402	1.4345	0	0	38.93	0	0	0	99.3	17.234	57.569	12.949	0	0	0	0	0	0	0	0	18.022	9.837	0	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.556
1098	0048pro	isopropanol	H8C3O1	[g]	0	2	2	1	hexadecane	-2.47	abs	2.0402	1.4345	0	0	38.93	0	0	0	96.348	18.269	56.984	12.25	0	0	0	0	0	0	0	0	17.93	8.387	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.546
1099	0049but	1-butanol	H10C4O1	[g]	0	2	2	1	hexadecane	-3.55	abs	2.0402	1.4345	0	0	38.93	0	0	0	121.113	19.833	72.23	16.122	0	0	0	0	0	0	0	0	18.032	9.834	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.978
1100	0050met	t-butanol	H10C4O1	[g]	0	2	2	1	hexadecane	-2.74	abs	2.0402	1.4345	0	0	38.93	0	0	0	114.734	21.73	69.575	13.36	0	0	0	0	0	0	0	0	15.936	8.185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.4
1101	0051cyc	cyclopentanol	H10C5O1	[g]	0	2	2	1	hexadecane	-4.42	abs	2.0402	1.4345	0	0	38.93	0	0	0	118.931	20.928	73.802	25.403	0	0	0	0	0	0	0	0	17.877	6.732	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.735
1102	0052pen	1-pentanol	H12C5O1	[g]	0	2	2	1	hexadecane	-4.24	abs	2.0402	1.4345	0	0	38.93	0	0	0	141.224	22.687	86.487	19.584	0	0	0	0	0	0	0	0	19.012	9.06	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.924
1103	0053phe	phenol	H6C6O1	[g]	0	2	2	2	hexadecane	-5.14	abs	2.0402	1.4345	0	0	38.93	0	0	0	74.866	60.488	42.537	81.184	0	0	0	0	0	0	0	0	18.392	8.575	0	4.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.746
1104	0054hex	1-hexanol	H14C6O1	[g]	0	2	2	1	hexadecane	-4.92	abs	2.0402	1.4345	0	0	38.93	0	0	0	162.885	25.384	101.054	22.886	0	0	0	0	0	0	0	0	19.013	9.054	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.282
1105	0055ocr	o-cresol	H8C7O1	[g]	0	2	2	2	hexadecane	-5.78	abs	2.0402	1.4345	0	0	38.93	0	0	0	96.156	63.514	56.868	82.409	0	0	0	0	0	0	0	0	15.657	8.542	0	3.438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.327
1106	0056mcr	m-cresol	H8C7O1	[g]	0	2	2	2	hexadecane	-5.91	abs	2.0402	1.4345	0	0	38.93	0	0	0	96.138	62.885	56.85	81.215	0	0	0	0	0	0	0	0	18.419	8.543	0	4.237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.442
1107	0057pcr	p-cresol	H8C7O1	[g]	0	2	2	2	hexadecane	-5.88	abs	2.0402	1.4345	0	0	38.93	0	0	0	96.461	62.796	57.007	81.107	0	0	0	0	0	0	0	0	18.429	8.595	0	4.172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.686
1108	0058hep	1-heptanol	H16C7O1	[g]	0	2	2	1	hexadecane	-5.62	abs	2.0402	1.4345	0	0	38.93	0	0	0	184.583	28.065	115.633	26.186	0	0	0	0	0	0	0	0	19.012	9.061	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.66
1109	0059dec	1-decanol	H22C10O1	[g]	0	2	2	1	hexadecane	-7.68	abs	2.0402	1.4345	0	0	38.93	0	0	0	251.184	35.975	159.669	35.946	0	0	0	0	0	0	0	0	18.031	9.837	0	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305.19
1110	0060dim	dimethylether	H6C2O1	[g]	0	2	3	0	hexadecane	-1.49	abs	2.0402	1.4345	0	0	38.93	0	0	0	73.641	21.013	49.548	0	0	0	0	0	0	0	0	0	14.586	0	0	0.753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.24
1111	0061tet	tetrahydrofuran	H8C4O1	[g]	0	2	3	0	hexadecane	-3.6	abs	2.0402	1.4345	0	0	38.93	0	0	0	100.083	22.985	67.438	20.754	0	0	0	0	0	0	0	0	15.223	0	0	0.086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.291
1112	0062dio	"1,4-dioxane"	H8C4O2	[g]	0	2	3	0	hexadecane	-3.82	abs	2.0402	1.4345	0	0	38.93	0	0	0	97.289	20.715	65.452	12.801	0	0	0	0	0	0	0	0	28.312	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.316
1113	0063die	diethylether	H10C4O1	[g]	0	2	3	0	hexadecane	-2.81	abs	2.0402	1.4345	0	0	38.93	0	0	0	115.628	27.976	77.884	17.249	0	0	0	0	0	0	0	0	12.554	0	0	0.088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.159
